ID,DATE,ELEMENT,DATA_VALUE,M_FLAG,Q_FLAG,S_FLAG,OBS_TIME
PAM00086128,2022-10-01,TMIN,15.0,,,S,
PAM00086128,2022-10-01,PRCP,0.0,,,S,
PAM00086128,2022-10-01,TAVG,22.3,H,,S,
PAM00086170,2022-10-01,TMIN,9.8,,,S,
PAM00086170,2022-10-01,PRCP,0.0,,,S,
PAM00086170,2022-10-01,TAVG,22.3,H,,S,
PAM00086185,2022-10-01,TMIN,18.0,,,S,
PAM00086185,2022-10-01,PRCP,0.0,,,S,
PAM00086185,2022-10-01,TAVG,20.700000000000003,H,,S,
PAM00086192,2022-10-01,PRCP,0.0,,,S,
PAM00086192,2022-10-01,TAVG,23.8,H,,S,
PAM00086210,2022-10-01,TMAX,24.0,,,S,
PAM00086210,2022-10-01,TMIN,17.5,,,S,
PAM00086210,2022-10-01,PRCP,1.0,,,S,
PAM00086210,2022-10-01,TAVG,19.900000000000002,H,,S,
PAM00086218,2022-10-01,PRCP,7.4,,,S,
PAM00086218,2022-10-01,TAVG,20.0,H,,S,
PAM00086221,2022-10-01,TMIN,14.4,,,S,
PAM00086221,2022-10-01,PRCP,10.700000000000001,,,S,
PAM00086221,2022-10-01,TAVG,20.200000000000003,H,,S,
PAM00086234,2022-10-01,TMIN,15.0,,,S,
PAM00086234,2022-10-01,PRCP,46.5,,,S,
PAM00086234,2022-10-01,TAVG,19.3,H,,S,
PAM00086255,2022-10-01,TMAX,26.0,,,S,
PAM00086255,2022-10-01,TMIN,11.0,,,S,
PAM00086255,2022-10-01,PRCP,0.0,,,S,
PAM00086255,2022-10-01,TAVG,19.900000000000002,H,,S,
PAM00086260,2022-10-01,TMIN,14.0,,,S,
PAM00086260,2022-10-01,TAVG,18.3,H,,S,
PAM00086268,2022-10-01,TMIN,15.0,,,S,
PAM00086268,2022-10-01,PRCP,20.1,,,S,
PAM00086268,2022-10-01,TAVG,19.200000000000003,H,,S,
PAM00086285,2022-10-01,TMIN,15.5,,,S,
PAM00086285,2022-10-01,PRCP,22.400000000000002,,,S,
PAM00086285,2022-10-01,TAVG,19.1,H,,S,
PA000086068,2022-10-02,TMIN,18.0,,,S,
PA000086068,2022-10-02,TAVG,24.400000000000002,H,,S,
PA000086086,2022-10-02,TMIN,18.0,,,S,
PA000086086,2022-10-02,PRCP,0.0,,,S,
PA000086086,2022-10-02,TAVG,24.200000000000003,H,,S,
PA000086134,2022-10-02,TMIN,18.0,,,S,
PA000086134,2022-10-02,PRCP,0.0,,,S,
PA000086134,2022-10-02,TAVG,24.1,H,,S,
PA000086297,2022-10-02,PRCP,0.0,,,S,
PA000086297,2022-10-02,TAVG,20.3,H,,S,
PAM00086097,2022-10-02,TMIN,18.400000000000002,,,S,
PAM00086097,2022-10-02,PRCP,0.0,,,S,
PAM00086097,2022-10-02,TAVG,23.200000000000003,H,,S,
PAM00086128,2022-10-02,TMIN,16.0,,,S,
PAM00086128,2022-10-02,TAVG,26.700000000000003,H,,S,
PAM00086170,2022-10-02,TMIN,11.600000000000001,,,S,
PAM00086170,2022-10-02,TAVG,23.700000000000003,H,,S,
PAM00086185,2022-10-02,TMIN,17.0,,,S,
PAM00086185,2022-10-02,TAVG,22.5,H,,S,
PAM00086192,2022-10-02,TMIN,16.0,,,S,
PAM00086192,2022-10-02,TAVG,22.900000000000002,H,,S,
PAM00086210,2022-10-02,TMIN,15.0,,,S,
PAM00086210,2022-10-02,PRCP,0.8,,,S,
PAM00086210,2022-10-02,TAVG,24.900000000000002,H,,S,
PAM00086218,2022-10-02,PRCP,0.0,,,S,
PAM00086218,2022-10-02,TAVG,21.900000000000002,H,,S,
PAM00086221,2022-10-02,TMAX,27.400000000000002,,,S,
PAM00086221,2022-10-02,TMIN,14.200000000000001,,,S,
PAM00086221,2022-10-02,PRCP,0.0,,,S,
PAM00086221,2022-10-02,TAVG,20.900000000000002,H,,S,
PAM00086233,2022-10-02,TMIN,13.0,,,S,
PAM00086233,2022-10-02,TAVG,19.700000000000003,H,,S,
PAM00086234,2022-10-02,TMIN,14.0,,,S,
PAM00086234,2022-10-02,PRCP,0.0,,,S,
PAM00086234,2022-10-02,TAVG,20.3,H,,S,
PAM00086255,2022-10-02,TMAX,27.0,,,S,
PAM00086255,2022-10-02,TMIN,11.0,,,S,
PAM00086255,2022-10-02,TAVG,19.900000000000002,H,,S,
PAM00086260,2022-10-02,TMAX,25.0,,,S,
PAM00086260,2022-10-02,TMIN,14.0,,,S,
PAM00086260,2022-10-02,TAVG,19.1,H,,S,
PAM00086268,2022-10-02,TMIN,13.0,,,S,
PAM00086268,2022-10-02,PRCP,0.0,,,S,
PAM00086268,2022-10-02,TAVG,21.1,H,,S,
PAM00086285,2022-10-02,TMIN,11.600000000000001,,,S,
PAM00086285,2022-10-02,PRCP,0.0,,,S,
PAM00086285,2022-10-02,TAVG,18.900000000000002,H,,S,
PA000086068,2022-10-03,TAVG,25.1,H,,S,
PA000086086,2022-10-03,TMAX,32.0,,,S,
PA000086086,2022-10-03,TMIN,18.0,,,S,
PA000086086,2022-10-03,TAVG,23.3,H,,S,
PA000086134,2022-10-03,TMAX,30.0,,,S,
PA000086134,2022-10-03,TMIN,13.0,,,S,
PA000086134,2022-10-03,TAVG,22.6,H,,S,
PA000086297,2022-10-03,TMAX,26.6,,,S,
PA000086297,2022-10-03,TMIN,12.5,,,S,
PA000086297,2022-10-03,TAVG,19.8,H,,S,
PAM00086097,2022-10-03,TMAX,28.200000000000003,,,S,
PAM00086097,2022-10-03,TMIN,14.4,,,S,
PAM00086097,2022-10-03,TAVG,22.700000000000003,H,,S,
PAM00086128,2022-10-03,TMAX,31.400000000000002,,,S,
PAM00086128,2022-10-03,TMIN,16.0,,,S,
PAM00086128,2022-10-03,TAVG,25.0,H,,S,
PAM00086170,2022-10-03,TMAX,31.5,,,S,
PAM00086170,2022-10-03,TMIN,10.600000000000001,,,S,
PAM00086170,2022-10-03,TAVG,23.400000000000002,H,,S,
PAM00086185,2022-10-03,TMAX,28.8,,,S,
PAM00086185,2022-10-03,TMIN,15.0,,,S,
PAM00086185,2022-10-03,TAVG,21.200000000000003,H,,S,
PAM00086192,2022-10-03,TMAX,28.400000000000002,,,S,
PAM00086192,2022-10-03,TMIN,15.0,,,S,
PAM00086192,2022-10-03,TAVG,22.3,H,,S,
PAM00086210,2022-10-03,TMAX,29.0,,,S,
PAM00086210,2022-10-03,TMIN,17.0,,,S,
PAM00086210,2022-10-03,PRCP,0.0,,,S,
PAM00086210,2022-10-03,TAVG,21.400000000000002,H,,S,
PAM00086218,2022-10-03,TMAX,28.6,,,S,
PAM00086218,2022-10-03,TMIN,16.0,,,S,
PAM00086218,2022-10-03,TAVG,21.8,H,,S,
PAM00086221,2022-10-03,TMAX,28.400000000000002,,,S,
PAM00086221,2022-10-03,TMIN,12.8,,,S,
PAM00086221,2022-10-03,TAVG,21.1,H,,S,
PAM00086233,2022-10-03,TMAX,27.400000000000002,,,S,
PAM00086233,2022-10-03,TAVG,20.3,H,,S,
PAM00086234,2022-10-03,TMAX,27.0,,,S,
PAM00086234,2022-10-03,TMIN,12.0,,,S,
PAM00086234,2022-10-03,TAVG,19.5,H,,S,
PAM00086255,2022-10-03,TMAX,28.5,,,S,
PAM00086255,2022-10-03,TMIN,11.0,,,S,
PAM00086255,2022-10-03,TAVG,20.400000000000002,H,,S,
PAM00086260,2022-10-03,TAVG,21.3,H,,S,
PAM00086268,2022-10-03,TMAX,27.5,,,S,
PAM00086268,2022-10-03,TMIN,14.0,,,S,
PAM00086268,2022-10-03,TAVG,20.8,H,,S,
PAM00086285,2022-10-03,TMAX,27.0,,,S,
PAM00086285,2022-10-03,TMIN,11.0,,,S,
PAM00086285,2022-10-03,TAVG,18.6,H,,S,
PA000086033,2022-10-04,TMAX,34.0,,,S,
PA000086033,2022-10-04,TMIN,20.0,,,S,
PA000086033,2022-10-04,TAVG,25.8,H,,S,
PA000086068,2022-10-04,TMIN,18.400000000000002,,,S,
PA000086068,2022-10-04,TAVG,26.1,H,,S,
PA000086086,2022-10-04,TMIN,18.6,,,S,
PA000086086,2022-10-04,TAVG,23.900000000000002,H,,S,
PA000086134,2022-10-04,TMIN,12.4,,,S,
PA000086134,2022-10-04,TAVG,24.1,H,,S,
PA000086297,2022-10-04,TMIN,11.5,,,S,
PA000086297,2022-10-04,TAVG,20.200000000000003,H,,S,
PAM00086097,2022-10-04,TMIN,15.600000000000001,,,S,
PAM00086097,2022-10-04,TAVG,24.900000000000002,H,,S,
PAM00086128,2022-10-04,TMIN,13.0,,,S,
PAM00086128,2022-10-04,TAVG,26.3,H,,S,
PAM00086170,2022-10-04,TMIN,8.0,,,S,
PAM00086170,2022-10-04,TAVG,22.8,H,,S,
PAM00086185,2022-10-04,TMIN,12.4,,,S,
PAM00086185,2022-10-04,TAVG,21.1,H,,S,
PAM00086192,2022-10-04,TMIN,13.0,,,S,
PAM00086192,2022-10-04,TAVG,21.5,H,,S,
PAM00086210,2022-10-04,TMIN,13.0,,,S,
PAM00086210,2022-10-04,TAVG,26.0,H,,S,
PAM00086218,2022-10-04,TMIN,12.200000000000001,,,S,
PAM00086218,2022-10-04,TAVG,21.900000000000002,H,,S,
PAM00086221,2022-10-04,TMIN,12.600000000000001,,,S,
PAM00086221,2022-10-04,TAVG,20.200000000000003,H,,S,
PAM00086233,2022-10-04,TAVG,19.700000000000003,H,,S,
PAM00086234,2022-10-04,TMIN,11.0,,,S,
PAM00086234,2022-10-04,TAVG,20.5,H,,S,
PAM00086255,2022-10-04,TMAX,28.0,,,S,
PAM00086255,2022-10-04,TMIN,12.0,,,S,
PAM00086255,2022-10-04,TAVG,21.1,H,,S,
PAM00086260,2022-10-04,TMAX,27.0,,,S,
PAM00086260,2022-10-04,TMIN,14.0,,,S,
PAM00086260,2022-10-04,TAVG,20.6,H,,S,
PAM00086268,2022-10-04,TMIN,14.4,,,S,
PAM00086268,2022-10-04,TAVG,22.900000000000002,H,,S,
PAM00086285,2022-10-04,TMIN,10.0,,,S,
PAM00086285,2022-10-04,TAVG,18.7,H,,S,
PA000086033,2022-10-05,TMIN,21.0,,,S,
PA000086033,2022-10-05,PRCP,5.1000000000000005,,,S,
PA000086033,2022-10-05,TAVG,29.0,H,,S,
PA000086068,2022-10-05,TAVG,30.0,H,,S,
PA000086134,2022-10-05,TMAX,32.0,,,S,
PA000086134,2022-10-05,TMIN,19.6,,,S,
PA000086134,2022-10-05,PRCP,1.8,,,S,
PA000086134,2022-10-05,TAVG,23.200000000000003,H,,S,
PA000086297,2022-10-05,TMAX,27.6,,,S,
PA000086297,2022-10-05,TMIN,14.0,,,S,
PA000086297,2022-10-05,TAVG,20.8,H,,S,
PAM00086097,2022-10-05,TMAX,31.6,,,S,
PAM00086097,2022-10-05,TAVG,23.200000000000003,H,,S,
PAM00086128,2022-10-05,TMAX,35.2,,,S,
PAM00086128,2022-10-05,TMIN,23.0,,,S,
PAM00086128,2022-10-05,TAVG,27.5,H,,S,
PAM00086170,2022-10-05,TMAX,34.0,,,S,
PAM00086170,2022-10-05,TMIN,19.8,,,S,
PAM00086170,2022-10-05,TAVG,27.1,H,,S,
PAM00086185,2022-10-05,TMAX,31.0,,,S,
PAM00086185,2022-10-05,PRCP,3.0,,,S,
PAM00086185,2022-10-05,TAVG,20.400000000000002,H,,S,
PAM00086192,2022-10-05,TMAX,31.400000000000002,,,S,
PAM00086192,2022-10-05,TMIN,17.0,,,S,
PAM00086192,2022-10-05,PRCP,3.3000000000000003,,,S,
PAM00086192,2022-10-05,TAVG,20.3,H,,S,
PAM00086210,2022-10-05,TMAX,30.400000000000002,,,S,
PAM00086210,2022-10-05,TMIN,16.5,,,S,
PAM00086210,2022-10-05,TAVG,20.6,H,,S,
PAM00086218,2022-10-05,TMAX,30.400000000000002,,,S,
PAM00086218,2022-10-05,PRCP,0.8,,,S,
PAM00086218,2022-10-05,TAVG,23.3,H,,S,
PAM00086221,2022-10-05,TMAX,29.8,,,S,
PAM00086221,2022-10-05,TMIN,14.4,,,S,
PAM00086221,2022-10-05,TAVG,21.1,H,,S,
PAM00086233,2022-10-05,TMAX,28.8,,,S,
PAM00086233,2022-10-05,TMIN,17.0,,,S,
PAM00086233,2022-10-05,TAVG,20.700000000000003,H,,S,
PAM00086234,2022-10-05,TMAX,30.5,,,S,
PAM00086234,2022-10-05,TMIN,15.0,,,S,
PAM00086234,2022-10-05,TAVG,20.900000000000002,H,,S,
PAM00086255,2022-10-05,TMAX,29.0,,,S,
PAM00086255,2022-10-05,TMIN,16.0,,,S,
PAM00086255,2022-10-05,TAVG,18.900000000000002,H,,S,
PAM00086260,2022-10-05,TMAX,27.400000000000002,,,S,
PAM00086260,2022-10-05,TMIN,14.0,,,S,
PAM00086260,2022-10-05,TAVG,20.700000000000003,H,,S,
PAM00086268,2022-10-05,TMAX,29.0,,,S,
PAM00086268,2022-10-05,TMIN,10.0,,,S,
PAM00086268,2022-10-05,TAVG,19.8,H,,S,
PAM00086285,2022-10-05,TMAX,27.5,,,S,
PAM00086285,2022-10-05,TMIN,13.4,,,S,
PAM00086285,2022-10-05,TAVG,19.3,H,,S,
PA000086068,2022-10-06,TMAX,41.400000000000006,,,S,
PA000086068,2022-10-06,TAVG,29.8,H,,S,
PA000086134,2022-10-06,TMAX,27.400000000000002,,,S,
PA000086134,2022-10-06,PRCP,17.8,,,S,
PA000086134,2022-10-06,TAVG,22.6,H,,S,
PA000086297,2022-10-06,TMAX,27.0,,,S,
PA000086297,2022-10-06,PRCP,63.5,,,S,
PA000086297,2022-10-06,TAVG,20.200000000000003,H,,S,
PAM00086097,2022-10-06,PRCP,27.700000000000003,,,S,
PAM00086097,2022-10-06,TAVG,20.3,H,,S,
PAM00086128,2022-10-06,TMAX,33.2,,,S,
PAM00086128,2022-10-06,PRCP,6.1000000000000005,,,S,
PAM00086128,2022-10-06,TAVG,22.700000000000003,H,,S,
PAM00086170,2022-10-06,TMAX,32.6,,,S,
PAM00086170,2022-10-06,TMIN,14.8,,,S,
PAM00086170,2022-10-06,PRCP,25.900000000000002,,,S,
PAM00086170,2022-10-06,TAVG,22.200000000000003,H,,S,
PAM00086185,2022-10-06,TMAX,24.6,,,S,
PAM00086185,2022-10-06,TMIN,18.400000000000002,,,S,
PAM00086185,2022-10-06,PRCP,90.9,,,S,
PAM00086185,2022-10-06,TAVG,21.200000000000003,H,,S,
PAM00086192,2022-10-06,TMAX,26.0,,,S,
PAM00086192,2022-10-06,TMIN,18.0,,,S,
PAM00086192,2022-10-06,PRCP,65.0,,,S,
PAM00086192,2022-10-06,TAVG,19.8,H,,S,
PAM00086210,2022-10-06,TMAX,26.6,,,S,
PAM00086210,2022-10-06,TMIN,17.5,,,S,
PAM00086210,2022-10-06,TAVG,19.1,H,,S,
PAM00086218,2022-10-06,TMAX,25.6,,,S,
PAM00086218,2022-10-06,TMIN,19.0,,,S,
PAM00086218,2022-10-06,PRCP,39.6,,,S,
PAM00086218,2022-10-06,TAVG,21.3,H,,S,
PAM00086221,2022-10-06,TMAX,27.6,,,S,
PAM00086221,2022-10-06,TMIN,18.400000000000002,,,S,
PAM00086221,2022-10-06,PRCP,75.4,,,S,
PAM00086221,2022-10-06,TAVG,21.200000000000003,H,,S,
PAM00086233,2022-10-06,TMAX,28.8,,,S,
PAM00086233,2022-10-06,TMIN,18.0,,,S,
PAM00086233,2022-10-06,PRCP,71.60000000000001,,,S,
PAM00086233,2022-10-06,TAVG,19.8,H,,S,
PAM00086234,2022-10-06,TMIN,18.0,,,S,
PAM00086234,2022-10-06,PRCP,57.900000000000006,,,S,
PAM00086234,2022-10-06,TAVG,20.3,H,,S,
PAM00086255,2022-10-06,TMIN,17.8,,,S,
PAM00086255,2022-10-06,PRCP,29.0,,,S,
PAM00086255,2022-10-06,TAVG,20.900000000000002,H,,S,
PAM00086260,2022-10-06,TMAX,25.700000000000003,,,S,
PAM00086260,2022-10-06,TMIN,16.0,,,S,
PAM00086260,2022-10-06,TAVG,19.3,H,,S,
PAM00086268,2022-10-06,TMAX,28.5,,,S,
PAM00086268,2022-10-06,TMIN,17.5,,,S,
PAM00086268,2022-10-06,PRCP,82.5,,,S,
PAM00086268,2022-10-06,TAVG,20.200000000000003,H,,S,
PAM00086285,2022-10-06,TMAX,26.5,,,S,
PAM00086285,2022-10-06,TMIN,16.6,,,S,
PAM00086285,2022-10-06,PRCP,78.5,,,S,
PAM00086285,2022-10-06,TAVG,19.8,H,,S,
PA000086033,2022-10-07,TMAX,32.0,,,S,
PA000086033,2022-10-07,TMIN,19.0,,,S,
PA000086033,2022-10-07,PRCP,30.0,,,S,
PA000086033,2022-10-07,TAVG,22.5,H,,S,
PA000086068,2022-10-07,TMIN,15.0,,,S,
PA000086068,2022-10-07,TAVG,23.8,H,,S,
PA000086086,2022-10-07,TMAX,30.0,,,S,
PA000086086,2022-10-07,TMIN,17.0,,,S,
PA000086086,2022-10-07,PRCP,20.3,,,S,
PA000086086,2022-10-07,TAVG,22.0,H,,S,
PA000086134,2022-10-07,TMAX,26.200000000000003,,,S,
PA000086134,2022-10-07,TMIN,14.200000000000001,,,S,
PA000086134,2022-10-07,PRCP,0.0,,,S,
PA000086134,2022-10-07,TAVG,21.1,H,,S,
PA000086297,2022-10-07,TMAX,24.0,,,S,
PA000086297,2022-10-07,TMIN,13.0,,,S,
PA000086297,2022-10-07,PRCP,2.8000000000000003,,,S,
PA000086297,2022-10-07,TAVG,18.2,H,,S,
PAM00086097,2022-10-07,TMAX,26.0,,,S,
PAM00086097,2022-10-07,TMIN,13.200000000000001,,,S,
PAM00086097,2022-10-07,PRCP,45.5,,,S,
PAM00086097,2022-10-07,TAVG,18.400000000000002,H,,S,
PAM00086128,2022-10-07,TMIN,13.0,,,S,
PAM00086128,2022-10-07,PRCP,0.0,,,S,
PAM00086128,2022-10-07,TAVG,22.1,H,,S,
PAM00086170,2022-10-07,TMIN,11.4,,,S,
PAM00086170,2022-10-07,PRCP,0.0,,,S,
PAM00086170,2022-10-07,TAVG,20.8,H,,S,
PAM00086185,2022-10-07,TMIN,12.4,,,S,
PAM00086185,2022-10-07,PRCP,1.0,,,S,
PAM00086185,2022-10-07,TAVG,18.8,H,,S,
PAM00086192,2022-10-07,TMIN,15.0,,,S,
PAM00086192,2022-10-07,PRCP,7.1000000000000005,,,S,
PAM00086192,2022-10-07,TAVG,20.1,H,,S,
PAM00086210,2022-10-07,TMIN,14.0,,,S,
PAM00086210,2022-10-07,TAVG,18.6,H,,S,
PAM00086218,2022-10-07,PRCP,0.8,,,S,
PAM00086218,2022-10-07,TAVG,18.8,H,,S,
PAM00086221,2022-10-07,TMAX,23.8,,,S,
PAM00086221,2022-10-07,TMIN,11.0,,,S,
PAM00086221,2022-10-07,PRCP,1.0,,,S,
PAM00086221,2022-10-07,TAVG,18.3,H,,S,
PAM00086233,2022-10-07,TMIN,13.0,,,S,
PAM00086233,2022-10-07,PRCP,6.1000000000000005,,,S,
PAM00086233,2022-10-07,TAVG,17.7,H,,S,
PAM00086234,2022-10-07,TMIN,12.0,,,S,
PAM00086234,2022-10-07,PRCP,5.6000000000000005,,,S,
PAM00086234,2022-10-07,TAVG,17.900000000000002,H,,S,
PAM00086255,2022-10-07,TMIN,11.4,,,S,
PAM00086255,2022-10-07,PRCP,0.0,,,S,
PAM00086255,2022-10-07,TAVG,18.900000000000002,H,,S,
PAM00086260,2022-10-07,TMIN,14.0,,,S,
PAM00086260,2022-10-07,PRCP,7.9,,,S,
PAM00086260,2022-10-07,TAVG,18.8,H,,S,
PAM00086268,2022-10-07,TMIN,12.0,,,S,
PAM00086268,2022-10-07,PRCP,2.3000000000000003,,,S,
PAM00086268,2022-10-07,TAVG,18.7,H,,S,
PAM00086285,2022-10-07,TMAX,24.0,,,S,
PAM00086285,2022-10-07,TMIN,12.5,,,S,
PAM00086285,2022-10-07,PRCP,1.0,,,S,
PAM00086285,2022-10-07,TAVG,17.2,H,,S,
PA000086033,2022-10-08,TMIN,16.0,,,S,
PA000086033,2022-10-08,PRCP,0.0,,,S,
PA000086033,2022-10-08,TAVG,22.5,H,,S,
PA000086068,2022-10-08,TMIN,17.0,,,S,
PA000086068,2022-10-08,TAVG,26.0,H,,S,
PA000086086,2022-10-08,TMIN,16.0,,,S,
PA000086086,2022-10-08,PRCP,0.0,,,S,
PA000086086,2022-10-08,TAVG,23.3,H,,S,
PA000086134,2022-10-08,TAVG,23.5,H,,S,
PA000086297,2022-10-08,TMIN,14.0,,,S,
PA000086297,2022-10-08,PRCP,0.0,,,S,
PA000086297,2022-10-08,TAVG,20.6,H,,S,
PAM00086097,2022-10-08,TMIN,14.0,,,S,
PAM00086097,2022-10-08,PRCP,0.0,,,S,
PAM00086097,2022-10-08,TAVG,21.900000000000002,H,,S,
PAM00086128,2022-10-08,TMIN,13.600000000000001,,,S,
PAM00086128,2022-10-08,TAVG,23.8,H,,S,
PAM00086170,2022-10-08,TMIN,13.600000000000001,,,S,
PAM00086170,2022-10-08,TAVG,26.400000000000002,H,,S,
PAM00086185,2022-10-08,TMIN,12.4,,,S,
PAM00086185,2022-10-08,PRCP,0.0,,,S,
PAM00086185,2022-10-08,TAVG,20.400000000000002,H,,S,
PAM00086192,2022-10-08,TMIN,14.0,,,S,
PAM00086192,2022-10-08,PRCP,0.0,,,S,
PAM00086192,2022-10-08,TAVG,20.6,H,,S,
PAM00086210,2022-10-08,TMIN,13.0,,,S,
PAM00086210,2022-10-08,TAVG,21.200000000000003,H,,S,
PAM00086218,2022-10-08,PRCP,0.0,,,S,
PAM00086218,2022-10-08,TAVG,21.1,H,,S,
PAM00086221,2022-10-08,TMIN,11.4,,,S,
PAM00086221,2022-10-08,PRCP,0.0,,,S,
PAM00086221,2022-10-08,TAVG,21.400000000000002,H,,S,
PAM00086234,2022-10-08,TMIN,11.8,,,S,
PAM00086234,2022-10-08,PRCP,0.0,,,S,
PAM00086234,2022-10-08,TAVG,19.6,H,,S,
PAM00086255,2022-10-08,TMIN,14.600000000000001,,,S,
PAM00086255,2022-10-08,TAVG,20.700000000000003,H,,S,
PAM00086260,2022-10-08,TMIN,12.0,,,S,
PAM00086260,2022-10-08,PRCP,0.0,,,S,
PAM00086260,2022-10-08,TAVG,19.5,H,,S,
PAM00086268,2022-10-08,TMIN,10.5,,,S,
PAM00086268,2022-10-08,PRCP,0.0,,,S,
PAM00086268,2022-10-08,TAVG,19.8,H,,S,
PAM00086285,2022-10-08,TMIN,9.8,,,S,
PAM00086285,2022-10-08,PRCP,0.0,,,S,
PAM00086285,2022-10-08,TAVG,17.400000000000002,H,,S,
PA000086068,2022-10-09,TMAX,36.800000000000004,,,S,
PA000086068,2022-10-09,TAVG,21.8,H,,S,
PA000086086,2022-10-09,TMAX,33.0,,,S,
PA000086086,2022-10-09,TMIN,18.0,,,S,
PA000086086,2022-10-09,PRCP,48.300000000000004,,,S,
PA000086086,2022-10-09,TAVG,21.400000000000002,H,,S,
PA000086134,2022-10-09,TMAX,31.400000000000002,,,S,
PA000086134,2022-10-09,PRCP,0.5,,,S,
PA000086134,2022-10-09,TAVG,18.900000000000002,H,,S,
PA000086297,2022-10-09,TMAX,28.0,,,S,
PA000086297,2022-10-09,TAVG,14.100000000000001,H,,S,
PAM00086097,2022-10-09,TMAX,29.8,,,S,
PAM00086097,2022-10-09,TMIN,17.0,,,S,
PAM00086097,2022-10-09,PRCP,7.4,,,S,
PAM00086097,2022-10-09,TAVG,19.400000000000002,H,,S,
PAM00086128,2022-10-09,TAVG,17.8,H,,S,
PAM00086170,2022-10-09,TMAX,32.2,,,S,
PAM00086170,2022-10-09,TAVG,16.2,H,,S,
PAM00086185,2022-10-09,TMAX,31.0,,,S,
PAM00086185,2022-10-09,TMIN,15.4,,,S,
PAM00086185,2022-10-09,PRCP,0.0,,,S,
PAM00086185,2022-10-09,TAVG,18.0,H,,S,
PAM00086192,2022-10-09,TMAX,30.0,,,S,
PAM00086192,2022-10-09,TMIN,14.0,,,S,
PAM00086192,2022-10-09,TAVG,19.900000000000002,H,,S,
PAM00086210,2022-10-09,TMAX,27.400000000000002,,,S,
PAM00086210,2022-10-09,TMIN,15.0,,,S,
PAM00086210,2022-10-09,TAVG,21.400000000000002,H,,S,
PAM00086218,2022-10-09,TMAX,29.200000000000003,,,S,
PAM00086218,2022-10-09,TAVG,16.2,H,,S,
PAM00086221,2022-10-09,TMAX,30.200000000000003,,,S,
PAM00086221,2022-10-09,TMIN,13.0,,,S,
PAM00086221,2022-10-09,TAVG,18.6,H,,S,
PAM00086234,2022-10-09,TMAX,29.0,,,S,
PAM00086234,2022-10-09,TAVG,16.2,H,,S,
PAM00086255,2022-10-09,TMAX,29.5,,,S,
PAM00086255,2022-10-09,TMIN,11.8,,,S,
PAM00086255,2022-10-09,TAVG,16.1,H,,S,
PAM00086260,2022-10-09,TMAX,27.5,,,S,
PAM00086260,2022-10-09,TMIN,11.5,,,S,
PAM00086260,2022-10-09,TAVG,17.2,H,,S,
PAM00086268,2022-10-09,TMAX,29.0,,,S,
PAM00086268,2022-10-09,TAVG,15.3,H,,S,
PAM00086285,2022-10-09,TMAX,28.0,,,S,
PAM00086285,2022-10-09,TMIN,10.600000000000001,,,S,
PAM00086285,2022-10-09,TAVG,15.4,H,,S,
PA000086068,2022-10-10,TMAX,33.4,,,S,
PA000086068,2022-10-10,TMIN,13.0,,,S,
PA000086068,2022-10-10,TAVG,17.8,H,,S,
PA000086086,2022-10-10,TMAX,28.0,,,S,
PA000086086,2022-10-10,TMIN,14.0,,,S,
PA000086086,2022-10-10,PRCP,0.0,,,S,
PA000086086,2022-10-10,TAVG,16.2,H,,S,
PA000086134,2022-10-10,TMAX,23.6,,,S,
PA000086134,2022-10-10,TMIN,12.5,,,S,
PA000086134,2022-10-10,PRCP,3.3000000000000003,,,S,
PA000086134,2022-10-10,TAVG,14.4,H,,S,
PA000086297,2022-10-10,TMAX,23.0,,,S,
PA000086297,2022-10-10,TMIN,9.0,,,S,
PA000086297,2022-10-10,TAVG,11.8,H,,S,
PAM00086097,2022-10-10,TMAX,22.6,,,S,
PAM00086097,2022-10-10,TMIN,13.0,,,S,
PAM00086097,2022-10-10,PRCP,6.4,,,S,
PAM00086097,2022-10-10,TAVG,16.2,H,,S,
PAM00086128,2022-10-10,TMAX,25.0,,,S,
PAM00086128,2022-10-10,TMIN,12.0,,,S,
PAM00086128,2022-10-10,TAVG,15.100000000000001,H,,S,
PAM00086170,2022-10-10,TMAX,25.8,,,S,
PAM00086170,2022-10-10,TMIN,10.8,,,S,
PAM00086170,2022-10-10,PRCP,5.300000000000001,,,S,
PAM00086170,2022-10-10,TAVG,13.3,H,,S,
PAM00086185,2022-10-10,TMAX,21.400000000000002,,,S,
PAM00086185,2022-10-10,TMIN,12.0,,,S,
PAM00086185,2022-10-10,PRCP,2.0,,,S,
PAM00086185,2022-10-10,TAVG,12.9,H,,S,
PAM00086192,2022-10-10,TMAX,25.0,,,S,
PAM00086192,2022-10-10,TMIN,11.600000000000001,,,S,
PAM00086192,2022-10-10,PRCP,40.400000000000006,,,S,
PAM00086192,2022-10-10,TAVG,12.4,H,,S,
PAM00086210,2022-10-10,TMAX,26.400000000000002,,,S,
PAM00086210,2022-10-10,TMIN,14.0,,,S,
PAM00086210,2022-10-10,TAVG,20.5,H,,S,
PAM00086218,2022-10-10,TMAX,21.200000000000003,,,S,
PAM00086218,2022-10-10,PRCP,11.200000000000001,,,S,
PAM00086218,2022-10-10,TAVG,12.8,H,,S,
PAM00086221,2022-10-10,TMAX,24.400000000000002,,,S,
PAM00086221,2022-10-10,TAVG,12.200000000000001,H,,S,
PAM00086233,2022-10-10,TMAX,23.0,,,S,
PAM00086233,2022-10-10,TAVG,11.600000000000001,H,,S,
